id_mesure,date,batiment,type_batiment,zone,temperature,humidite,co2,occupation,consommation_kwh,mode_climatisation,etat_systeme,jour_semaine,alerte
1320,2025-03-21 18:00:00.000000,b7,bureau,b,27.5,27.2,359.0,33.0,185.8,normal,normal,vendredi,non
1244,2025-03-02 18:00:00.000000,b3,hôpital,d,20.4,63.8,829.0,52.0,132.6,normal,normal,dimanche,non
1055,2025-01-14 12:00:00.000000,b1,bureau,b,18.6,45.5,757.0,68.0,157.4,normal,normal,mardi,non
1364,2025-04-01 18:00:00.000000,b3,hôpital,c,27.1,55.7,979.0,64.0,276.4,boost,alerte,mardi,oui
1051,2025-01-13 12:00:00.000000,b7,bureau,d,22.3,68.8,4800.0,33.0,146.5,normal,alerte,lundi,oui
1463,2025-04-26 12:00:00.000000,b8,entrepôt,d,25.2,57.4,611.0,64.0,195.7,eco,normal,samedi,non
1175,2025-02-13 12:00:00.000000,b6,université,a,18.6,42.8,1393.0,32.0,139.6,boost,normal,jeudi,oui
1446,2025-04-22 06:00:00.000000,b1,bureau,d,25.4,45.9,723.0,71.0,196.8,eco,normal,mardi,non
1190,2025-02-17 06:00:00.000000,b1,bureau,c,25.1,37.8,432.0,46.0,206.0,boost,normal,lundi,non
1464,2025-04-26 18:00:00.000000,b1,bureau,a,12.3,49.9,1300.0,65.0,159.3,normal,normal,samedi,oui
1188,2025-02-16 18:00:00.000000,b1,bureau,c,19.8,45.0,928.0,15.0,49.6,eco,normal,dimanche,non
1170,2025-02-12 06:00:00.000000,b2,école,d,25.0,58.3,444.0,60.0,180.5,normal,normal,mercredi,non
1059,2025-01-15 12:00:00.000000,b6,université,c,23.2,47.9,1147.0,11.0,153.8,boost,normal,mercredi,oui
1049,2025-01-13 00:00:00.000000,b6,université,a,19.0,50.7,1302.0,48.0,136.1,normal,normal,lundi,oui
1345,2025-03-28 00:00:00.000000,b1,bureau,c,25.3,34.5,999.0,22.0,140.7,normal,normal,vendredi,oui
1236,2025-02-28 18:00:00.000000,b7,bureau,c,27.6,72.5,485.0,26.0,144.5,normal,normal,vendredi,non
1253,2025-03-05 00:00:00.000000,b1,bureau,a,18.8,64.4,623.0,22.0,111.0,normal,normal,mercredi,non
1022,2025-01-06 06:00:00.000000,b4,bureau,a,25.4,52.5,810.0,17.0,138.4,normal,normal,lundi,non
1314,2025-03-20 06:00:00.000000,b2,école,b,24.1,45.4,714.0,37.0,133.0,normal,normal,jeudi,non
1460,2025-04-25 18:00:00.000000,b5,centre commercial,c,22.9,60.5,387.0,110.0,225.8,eco,normal,vendredi,non
1161,2025-02-10 00:00:00.000000,b3,hôpital,b,26.0,62.7,791.0,21.0,155.1,normal,normal,lundi,non
1277,2025-03-11 00:00:00.000000,b2,école,c,26.4,66.5,669.0,48.0,192.5,normal,normal,mardi,non
1444,2025-04-21 18:00:00.000000,b1,bureau,a,24.2,65.9,996.0,91.0,247.2,normal,normal,lundi,oui
1192,2025-02-17 18:00:00.000000,b5,centre commercial,a,25.3,58.8,907.0,58.0,197.3,normal,normal,lundi,non
1386,2025-04-07 06:00:00.000000,b5,centre commercial,c,20.8,66.9,685.0,39.0,166.1,normal,normal,lundi,non
1294,2025-03-15 06:00:00.000000,b7,bureau,a,19.8,54.4,1171.0,0.0,93.6,boost,normal,samedi,oui
1414,2025-04-14 06:00:00.000000,b2,école,b,19.1,40.1,562.0,60.0,173.1,boost,normal,lundi,non
1344,2025-03-27 18:00:00.000000,b5,centre commercial,d,15.4,65.9,766.0,70.0,158.0,normal,normal,jeudi,non
1258,2025-03-06 06:00:00.000000,b3,hôpital,c,18.0,50.6,505.0,69.0,153.9,normal,normal,jeudi,non
1309,2025-03-19 00:00:00.000000,b3,hôpital,b,18.3,60.1,375.0,74.0,194.1,normal,normal,mercredi,non
1150,2025-02-07 06:00:00.000000,b1,bureau,b,23.1,72.5,1080.0,45.39717741935484,173.6,normal,normal,vendredi,oui
1131,2025-02-02 12:00:00.000000,b1,entrepôt,a,26.3,70.6,1519.0,45.39717741935484,173.4,normal,panne,dimanche,oui
1152,2025-02-07 18:00:00.000000,b2,école,d,20.4,57.4,1054.0,66.0,168.7,normal,normal,vendredi,oui
1360,2025-03-31 18:00:00.000000,b5,centre commercial,b,25.2,57.4,331.0,21.0,144.8,normal,normal,lundi,non
1100,2025-01-25 18:00:00.000000,b7,bureau,b,30.4,52.1,431.0,64.0,238.9,eco,normal,samedi,non
1373,2025-04-04 00:00:00.000000,b4,bureau,a,17.8,52.1,914.0,75.0,161.7,normal,normal,vendredi,non
1088,2025-01-22 18:00:00.000000,b4,bureau,a,21.1,37.9,817.0,38.0,123.1,normal,normal,mercredi,non
1459,2025-04-25 12:00:00.000000,b3,hôpital,b,24.9,55.3,729.0,65.0,233.7,boost,normal,vendredi,non
1331,2025-03-24 12:00:00.000000,b5,centre commercial,b,22.7,54.6,979.0,45.39717741935484,178.6,normal,alerte,lundi,oui
1215,2025-02-23 12:00:00.000000,b3,hôpital,c,27.6,41.1,549.0,32.0,221.4,boost,normal,dimanche,non
1467,2025-04-27 12:00:00.000000,b4,bureau,d,25.5,55.7,394.0,59.0,199.3,normal,normal,dimanche,non
1122,2025-01-31 06:00:00.000000,b3,hôpital,a,25.4,47.5,867.0,19.0,116.7,normal,alerte,vendredi,non
1021,2025-01-06 00:00:00.000000,b2,école,a,23.843762781186093,65.0,314.0,43.0,246.3,normal,normal,lundi,non
1189,2025-02-17 00:00:00.000000,b7,bureau,d,26.7,56.0,765.0,53.0,226.4,normal,normal,lundi,non
1072,2025-01-18 18:00:00.000000,b2,école,b,20.7,61.9,1005.0,0.0,108.6,boost,normal,samedi,oui
1107,2025-01-27 12:00:00.000000,b2,école,c,29.8,66.5,778.0,48.0,243.5,normal,normal,lundi,non
1271,2025-03-09 12:00:00.000000,b3,hôpital,b,21.1,66.3,3900.0,53.0,145.8,eco,alerte,dimanche,oui
1349,2025-03-29 00:00:00.000000,b5,centre commercial,b,21.6,61.9,959.0,33.0,100.2,eco,normal,samedi,non
1436,2025-04-19 18:00:00.000000,b7,bureau,c,21.2,54.5,1066.0,38.0,150.9,boost,normal,samedi,oui
1103,2025-01-26 12:00:00.000000,b2,école,d,23.843762781186093,64.8,584.0,29.0,163.4,normal,panne,dimanche,non
