id_mesure,date,batiment,type_batiment,zone,temperature,humidite,co2,occupation,consommation_kwh,mode_climatisation,etat_systeme,jour_semaine,alerte
1346,2025-03-28 06:00:00,B5,Centre commercial,D,29.0,44.1,834.0,6.0,-100.0,Eco,Normal,Vendredi,Non
1265,2025-03-08 00:00:00,B1,Bureau,C,24.0,68.6,634.0,19.0,131.8,Eco,Normal,Samedi,Non
1242,2025-03-02 06:00:00,B5,Centre commercial,D,26.5,50.1,693.0,59.0,170.8,Eco,Normal,Dimanche,Non
1014,2025-01-04 06:00:00,B7,Bureau,B,19.2,66.9,536.0,100.0,245.1,Boost,Normal,Samedi,Non
1316,2025-03-20 18:00:00,B8,Entrepôt,A,20.5,32.0,926.0,23.0,152.1,Boost,Normal,Jeudi,Non
1089,2025-01-23 00:00:00,B3,Hôpital,D,24.6,46.0,471.0,46.0,203.1,Normal,Normal,Jeudi,Non
1388,2025-04-07 18:00:00,B5,Centre commercial,A,24.2,37.7,533.0,,184.6,Normal,Alerte,Lundi,Non
1274,2025-03-10 06:00:00,B7,Bureau,B,25.4,51.2,837.0,59.0,196.2,Eco,Normal,Lundi,Non
1167,2025-02-11 12:00:00,B4,Bureau,C,29.3,60.3,949.0,24.0,213.1,Boost,Normal,Mardi,Non
1329,2025-03-24 00:00:00,B7,Bureau,A,22.0,63.8,,57.0,198.2,Boost,Normal,Lundi,Non
1500,2025-05-05 18:00:00,B4,Bureau,A,26.0,47.3,750.0,42.0,197.0,Normal,Normal,Lundi,Non
1135,2025-02-03 12:00:00,B1,Bureau,B,22.6,62.4,959.0,59.0,208.5,Normal,Normal,Lundi,Oui
1307,2025-03-18 12:00:00,B3,Hôpital,A,25.6,52.3,886.0,75.0,207.8,Eco,Normal,Mardi,Non
1488,2025-05-02 18:00:00,B5,Centre commercial,A,26.0,29.9,,60.0,238.3,Boost,Normal,Vendredi,Oui
1320,2025-03-21 18:00:00,B7,Bureau,B,27.5,27.2,359.0,33.0,185.8,Normal,Normal,Vendredi,Non
1244,2025-03-02 18:00:00,B3,Hôpital,D,20.4,63.8,829.0,52.0,132.6,Normal,Normal,Dimanche,Non
1055,2025-01-14 12:00:00,B1,Bureau,B,18.6,45.5,757.0,68.0,157.4,Normal,Normal,Mardi,Non
1364,2025-04-01 18:00:00,B3,Hôpital,C,27.1,55.7,979.0,64.0,276.4,Boost,Alerte,Mardi,Oui
1051,2025-01-13 12:00:00,B7,Bureau,D,22.3,68.8,4800.0,33.0,146.5,Normal,Alerte,Lundi,Oui
1463,2025-04-26 12:00:00,B8,Entrepôt,D,25.2,,611.0,64.0,195.7,Eco,Normal,Samedi,Non
1175,2025-02-13 12:00:00,B6,Université,A,18.6,42.8,1393.0,32.0,139.6,Boost,Normal,Jeudi,Oui
1446,2025-04-22 06:00:00,B1,Bureau,D,25.4,45.9,723.0,71.0,196.8,Eco,Normal,Mardi,Non
1190,2025-02-17 06:00:00,B1,Bureau,C,25.1,37.8,432.0,46.0,206.0,Boost,Normal,Lundi,Non
1320,2025-03-21 18:00:00,B7,Bureau,B,27.5,27.2,359.0,33.0,185.8,Normal,Normal,Vendredi,Non
1464,2025-04-26 18:00:00,B1,Bureau,A,12.3,49.9,1300.0,65.0,159.3,Normal,Normal,Samedi,Oui
1188,2025-02-16 18:00:00,B1,Bureau,C,19.8,45.0,928.0,15.0,49.6,Eco,Normal,Dimanche,Non
1170,2025-02-12 06:00:00,B2,École,D,25.0,58.3,444.0,60.0,180.5,Normal,Normal,Mercredi,Non
1059,2025-01-15 12:00:00,B6,Université,C,23.2,47.9,1147.0,11.0,153.8,Boost,Normal,Mercredi,Oui
1049,2025-01-13 00:00:00,B6,Université,A,19.0,50.7,1302.0,48.0,136.1,Normal,Normal,Lundi,Oui
1345,2025-03-28 00:00:00,B1,Bureau,C,25.3,34.5,999.0,22.0,140.7,Normal,Normal,Vendredi,Oui
1236,2025-02-28 18:00:00,B7,Bureau,C,27.6,72.5,485.0,26.0,144.5,Normal,Normal,Vendredi,Non
1253,2025-03-05 00:00:00,B1,Bureau,A,18.8,64.4,623.0,22.0,111.0,Normal,Normal,Mercredi,Non
1022,2025-01-06 06:00:00,B4,Bureau,A,25.4,52.5,810.0,17.0,138.4,Normal,Normal,Lundi,Non
1314,2025-03-20 06:00:00,B2,École,B,24.1,45.4,714.0,37.0,133.0,Normal,Normal,Jeudi,Non
1460,2025-04-25 18:00:00,B5,Centre commercial,C,22.9,60.5,387.0,110.0,225.8,Eco,Normal,Vendredi,Non
1161,2025-02-10 00:00:00,B3,Hôpital,B,26.0,62.7,791.0,21.0,155.1,Normal ,Normal,Lundi,Non
1277,2025-03-11 00:00:00,B2,École,C,26.4,66.5,669.0,48.0,192.5,Normal,Normal,Mardi,Non
1444,2025-04-21 18:00:00,B1,Bureau,A,24.2,65.9,996.0,91.0,247.2,Normal,Normal,Lundi,Oui
1192,2025-02-17 18:00:00,B5,Centre commercial,A,25.3,58.8,907.0,58.0,197.3,Normal,Normal,Lundi,Non
1386,2025-04-07 06:00:00,B5,Centre commercial,C,20.8,66.9,685.0,39.0,166.1,Normal,Normal,Lundi,Non
1294,2025-03-15 06:00:00,B7,Bureau,A,19.8,54.4,1171.0,0.0,93.6,Boost,Normal,Samedi,Oui
1414,2025-04-14 06:00:00,B2,École,B,19.1,40.1,562.0,60.0,173.1,Boost,Normal,Lundi,Non
1344,2025-03-27 18:00:00,B5,Centre commercial,D,15.4,65.9,766.0,70.0,158.0,Normal,Normal,Jeudi,Non
1258,2025-03-06 06:00:00,B3,Hôpital,C,18.0,50.6,505.0,69.0,153.9,Normal,Normal,Jeudi,Non
1309,2025-03-19 00:00:00,B3,Hôpital,B,18.3,60.1,375.0,74.0,194.1,Normal,Normal,Mercredi,Non
1150,2025-02-07 06:00:00,B1,Bureau,B,23.1,72.5,1080.0,,173.6,Normal,Normal,Vendredi,Oui
1131,2025-02-02 12:00:00,B1,entrepot,A,26.3,70.6,1519.0,-2.0,173.4,Normal,Panne,Dimanche,Oui
1152,2025-02-07 18:00:00,B2,École,D,20.4,57.4,1054.0,66.0,168.7,Normal,Normal,Vendredi,Oui
1360,2025-03-31 18:00:00,B5,Centre commercial,B,25.2,,331.0,21.0,144.8,Normal,Normal,Lundi,Non
1100,2025-01-25 18:00:00,B7,Bureau,B,30.4,52.1,431.0,64.0,238.9,Eco,Normal,Samedi,Non
1373,2025-04-04 00:00:00,B4,Bureau,A,17.8,52.1,914.0,75.0,161.7,Normal,Normal,Vendredi,Non
1088,2025-01-22 18:00:00,B4,Bureau,A,21.1,37.9,817.0,38.0,123.1,Normal,Normal,Mercredi,Non
1459,2025-04-25 12:00:00,B3,Hôpital,B,24.9,55.3,729.0,65.0,233.7,Boost,Normal,Vendredi,Non
1331,2025-03-24 12:00:00,B5,Centre commercial,B,22.7,54.6,979.0,-20.0,178.6,Normal,Alerte,Lundi,Oui
1215,2025-02-23 12:00:00,B3,Hôpital,C,27.6,41.1,549.0,32.0,221.4,Boost,Normal,Dimanche,Non
1467,2025-04-27 12:00:00,B4,Bureau,D,25.5,55.7,394.0,59.0,199.3,Normal,Normal,Dimanche,Non
1122,2025-01-31 06:00:00,B3,Hôpital,A,25.4,47.5,867.0,19.0,116.7,Normal,Alerte,Vendredi,Non
1479,2025-04-30 12:00:00,B3,Hôpital,B,23.9,68.9,644.0,27.0,162.5,Normal,Normal,Mercredi,Non
1021,2025-01-06 00:00:00,B2,École,A,95.2,65.0,314.0,43.0,246.3,Normal,Normal,Lundi,Non
1189,2025-02-17 00:00:00,B7,Bureau,D,26.7,56.0,765.0,53.0,226.4,Normal,Normal,Lundi,Non
1072,2025-01-18 18:00:00,B2,École,B,20.7,61.9,1005.0,0.0,108.6,Boost,Normal,Samedi,Oui
1107,2025-01-27 12:00:00,B2,École,C,29.8,66.5,778.0,48.0,243.5,Normal,Normal,Lundi,Non
1271,2025-03-09 12:00:00,B3,Hôpital,B,21.1,66.3,3900.0,53.0,145.8,Eco,Alerte,Dimanche,Oui
1349,2025-03-29 00:00:00,B5,Centre commercial,B,21.6,61.9,959.0,33.0,100.2,Eco,Normal,Samedi,Non
1436,2025-04-19 18:00:00,B7,Bureau,C,21.2,54.5,1066.0,38.0,150.9,Boost,Normal,Samedi,Oui
1103,2025-01-26 12:00:00,B2,École,D,,64.8,584.0,29.0,163.4,Normal,Panne,Dimanche,Non
